,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
29,0.5,0,0,0.05263157894736842,0.005021137563886257,1,1,0.6429555984555985,0.6686657691013126,12.5
30,0.5,0,0,0.10526315789473684,0.007036178493767171,1,1,0.6448333011583013,0.6703719757657354,52.0
31,0.5,0,1,0.05263157894736842,0.004734709151684369,1,1,0.6457924710424711,0.6704192426792325,33.0
32,0.0,0,0,0.05263157894736842,0.005777311725111749,1,1,0.627280945945946,0.6619765533490406,55.0
33,0.5,1,1,0.0,0.004336547708135099,0,1,0.5557915057915058,0.6555480646247054,82.0
34,0.5,0,1,0.05263157894736842,0.004304913823313893,1,0,0.5557519305019305,0.6555106024907439,240.0
35,0.0,0,0,0.10526315789473684,0.005898502420087077,1,1,0.4947120752895753,0.6799623897677548,55.0
36,0.5,1,1,0.05263157894736842,0.005122305095412226,0,1,0.5501862934362934,0.6582379670144732,65.0
37,0.0,0,0,0.15789473684210525,0.008295528726958924,1,1,0.5860237741312742,0.6545752137327498,65.0
38,0.5,1,0,0.05263157894736842,0.005021137563886257,0,1,0.5426180888030888,0.690535779198923,35.0
39,0.0,0,0,0.10526315789473684,0.0065322733496048875,1,1,0.4951166795366796,0.6709825445977784,75.0
40,0.5,1,1,0.0,0.20448769412504736,0,0,0.6089795366795367,0.6739107707842477,9110.0
41,0.5,0,1,0.05263157894736842,0.0053138186551634345,1,1,0.549612084942085,0.6581544193874116,65.0
42,0.5,1,0,0.0,0.001999389782209473,0,1,0.5496505791505791,0.6588481992595085,30.0
43,0.5,0,1,0.10526315789473684,0.0064057264656716415,1,1,0.5907682722007722,0.6918714675193537,250.0
44,0.5,0,0,0.05263157894736842,0.005155575349324142,1,1,0.5541974710424711,0.6552211376640861,220.0
45,0.0,0,0,0.05263157894736842,0.005777184222464102,1,1,0.5672458494208495,0.6553349040727027,38.0
46,0.0,0,0,0.10526315789473684,0.006028386824445186,1,1,0.645375752895753,0.6692675563783238,60.0
47,0.5,0,0,0.0,0.0023771602607092672,1,1,0.6089795366795367,0.6739107707842477,46.0
48,1.0,1,1,0.0,0.001505420221807911,0,0,0.6089795366795367,0.6739107707842477,26.3
49,0.5,1,1,0.05263157894736842,0.006172279578111996,0,1,0.49463177606177605,0.6618824335240658,51.6
50,0.0,0,0,0.05263157894736842,0.004950713180471903,1,1,0.4968839285714286,0.6797423527431841,55.0
51,0.5,1,1,0.10526315789473684,0.009919215245090644,0,1,0.6450951930501931,0.670316741837765,71.9
52,0.5,1,1,0.0,0.0021032205049543403,0,1,0.5545212644787645,0.6552921911814203,130.0
53,0.0,0,0,0.10526315789473684,0.0064061546926585215,1,1,0.6142108011583012,0.650259215752272,32.5
54,0.5,1,1,0.0,0.002029729232875448,0,0,0.5564222683397684,0.6560908010770784,39.9
55,0.5,0,0,0.10526315789473684,0.00936521319916796,1,1,0.6450951930501931,0.670316741837765,59.9
56,0.0,0,0,0.05263157894736842,0.004769398856507988,1,1,0.5626331081081082,0.6635592056546616,65.0
57,0.0,0,1,0.15789473684210525,0.02617813444107008,1,1,0.646405723938224,0.6704245169976438,110.0
58,0.5,0,0,0.05263157894736842,0.005272795487859331,1,1,0.495994584942085,0.6709654325143048,68.5
59,0.5,0,0,0.10526315789473684,0.008118470120766054,1,1,0.58870361003861,0.7074148670481318,99.0
60,0.5,0,0,0.10526315789473684,0.005776609259404944,1,1,0.5541974710424711,0.6552211376640861,250.0
61,0.0,0,0,0.05263157894736842,0.005524762194165722,1,1,0.6308431081081081,0.6648764490070683,27.5
62,0.5,1,1,0.05263157894736842,0.004549070976084052,0,0,0.6089795366795367,0.6739107707842477,70.0
63,0.0,0,0,0.10526315789473684,0.007309275063539222,1,1,0.47461389961389966,0.667048131942107,50.0
64,0.0,0,0,0.10526315789473684,0.008002567887308364,1,1,0.6458151930501931,0.670513524065971,70.0
65,0.5,0,1,0.05263157894736842,0.0028750767530231858,1,1,0.644849305019305,0.6702880780881857,22.1
66,0.5,0,1,0.10526315789473684,0.005216966673021839,1,1,0.5552123552123552,0.6553685627734768,280.0
67,0.0,0,0,0.10526315789473684,0.007731352002993166,1,1,0.49723832046332045,0.671148872433524,74.0
68,0.0,0,0,0.05263157894736842,0.025166122775064824,1,1,0.6298300289575289,0.6651437159205654,85.0
69,0.5,0,0,0.10526315789473684,0.008053380943293022,1,1,0.6444813610038611,0.6703895321440592,49.2
70,0.0,0,0,0.05263157894736842,0.006028386824445186,1,1,0.5300836872586873,0.6813082127229889,45.0
71,0.0,0,0,0.05263157894736842,0.003812795722528264,1,1,0.523809555984556,0.6607202961965668,60.0
72,0.0,1,0,0.05263157894736842,0.0037108441360908864,0,1,0.5950772200772201,0.6705374284752608,30.0
73,0.0,0,0,0.05263157894736842,0.0063306769830156605,1,1,0.49702220077220083,0.6616775496465837,33.0
74,0.0,0,0,0.05263157894736842,0.0055255264193609386,1,1,0.5742632818532818,0.6762435711881521,29.0
75,0.5,0,1,0.10526315789473684,0.011533392282663459,1,1,0.5496505791505791,0.6588481992595085,210.0
76,0.5,0,0,0.05263157894736842,0.005758848589317142,1,1,0.5561399324324324,0.6550714271289128,88.6
77,0.5,0,1,0.15789473684210525,0.01118580402473094,1,1,0.5556129343629344,0.6552443621676202,780.0
78,0.5,0,0,0.05263157894736842,0.003811826141871927,1,1,0.5873748262548262,0.7071657590037025,30.0
79,0.0,0,0,0.15789473684210525,0.01136807631929259,1,1,0.4956621621621622,0.6711383372601817,140.0
80,0.5,0,0,0.10526315789473684,0.0038477839191231305,1,1,0.5708703281853282,0.6795846583641871,240.0
81,0.0,0,0,0.15789473684210525,0.01257550701807822,1,1,0.6473616795366796,0.6705374284752608,160.0
82,0.5,1,1,0.15789473684210525,0.01149894316436197,0,1,0.5733590733590733,0.6691349713901044,100.0
83,0.0,0,1,0.05263157894736842,0.005777008915766548,1,1,0.6465026351351352,0.6704469235947491,60.0
84,0.5,0,1,0.05263157894736842,0.005045977247248468,1,1,0.5537269691119691,0.6561705755637832,81.5
85,0.0,0,0,0.05263157894736842,0.00401388830332733,1,1,0.5885108108108108,0.7074039717266912,34.0
86,0.5,1,0,0.10526315789473684,0.004989661024493791,0,1,0.6284378088803089,0.7076396768764724,31.8
87,0.5,0,0,0.05263157894736842,0.006522640682461414,1,1,0.5943048455598455,0.6707434836755302,30.0
88,0.5,0,1,0.05263157894736842,0.005005008672854287,1,1,0.6303178185328187,0.6650149007068326,24.9
89,0.0,0,0,0.05263157894736842,0.0049456920519732606,1,1,0.4959996138996139,0.6713695388757993,48.0
90,0.5,0,0,0.10526315789473684,0.0056191918123431215,1,1,0.4953393822393823,0.6798817569841803,53.7
91,0.5,0,1,0.05263157894736842,0.004466296869638617,1,1,0.6458151930501931,0.670513524065971,42.0
92,0.0,0,0,0.10526315789473684,0.013775269966396643,1,1,0.49482066602316604,0.6713308818579602,150.0
93,0.5,1,1,0.15789473684210525,0.008674884881205018,0,0,0.5545319787644788,0.6553995422416694,440.0
94,0.5,1,1,0.10526315789473684,0.012515093542035166,0,1,0.6665456370656372,0.6682343554358801,140.0
95,0.5,0,0,0.10526315789473684,0.00602880364433419,1,1,0.5946636776061777,0.7075209390777516,58.0
96,0.5,0,0,0.05263157894736842,0.007963735215188675,1,1,0.626053445945946,0.6775729451363176,100.0
97,0.0,0,0,0.05263157894736842,0.004517512933606794,1,1,0.5948426640926641,0.6540450690003365,18.0
98,0.5,0,1,0.05263157894736842,0.005995349209858734,1,1,0.5486607722007723,0.6612162941770447,60.4
99,0.0,0,0,0.05263157894736842,0.007475589780023138,1,1,0.6299478764478764,0.6649723998653652,30.0
100,0.0,1,1,0.05263157894736842,0.004970286532086354,0,1,0.6457866795366796,0.6705703365870077,50.0
101,0.5,0,0,0.05263157894736842,0.005801857538465945,1,1,0.5554813320463321,0.6554446617300571,140.0
102,0.0,0,0,0.05263157894736842,0.00476878706035787,1,1,0.48581081081081084,0.6786603837091888,80.0
103,0.0,0,0,0.05263157894736842,0.004391606776036928,1,1,0.6463389864864865,0.6704348973409626,49.0
104,0.5,0,0,0.05263157894736842,0.004282628440474772,1,1,0.4958485521235521,0.6711476270615954,24.5
105,0.0,0,0,0.0,0.002417860489295321,1,1,0.5487866795366795,0.6560575563783236,18.0
106,0.5,0,0,0.05263157894736842,0.00401388830332733,1,1,0.5557915057915058,0.6555480646247054,95.0
107,0.0,0,0,0.05263157894736842,0.004024170103840136,1,1,0.6473616795366796,0.6705374284752608,22.0
108,0.5,0,1,0.05263157894736842,0.003057334353832622,1,1,0.49681337837837836,0.6799004476607202,48.0
109,0.0,0,0,0.10526315789473684,0.008446326582242814,1,1,0.6492470366795366,0.6750464994951194,75.0
110,0.0,0,0,0.05263157894736842,0.005777259630179994,1,1,0.563520057915058,0.6768678424772804,93.0
111,0.0,0,0,0.10526315789473684,0.007791649665516241,1,1,0.6464876158301159,0.6704211915180074,88.0
112,0.0,0,0,0.21052631578947367,0.00854567477986439,1,1,0.6474044401544402,0.6703746213396162,82.0
113,0.0,1,0,0.10526315789473684,0.008043744957263236,0,1,0.46672238416988415,0.6669919101312689,75.0
114,0.0,0,0,0.0,0.00300692414013898,1,1,0.5516409266409267,0.6559407606866374,21.2
115,0.5,0,1,0.05263157894736842,0.0071826975844096865,1,1,0.6666129729729731,0.6682803163917873,64.9
116,0.0,0,0,0.05263157894736842,0.005601000880624935,1,1,0.49621690154440157,0.6713271457421742,80.0
117,0.5,0,0,0.15789473684210525,0.013839249119930817,1,1,0.6333591988416988,0.6723353550992931,74.0
118,0.0,0,0,0.10526315789473684,0.009106522872380009,1,1,0.596096138996139,0.6971885560417367,99.0
119,0.0,0,0,0.05263157894736842,0.0052479503502423745,1,1,0.5872506756756757,0.7074918545944126,42.0
120,0.5,0,0,0.10526315789473684,0.01727934377041861,1,1,0.6448179343629343,0.6693707573207673,340.0
121,0.0,0,0,0.10526315789473684,0.00652304484626346,1,1,0.4946038223938224,0.671354564119825,70.0
122,0.0,1,1,0.05263157894736842,0.005570920434033819,0,1,0.49882468146718145,0.6615527701110736,38.0
123,0.5,1,1,0.15789473684210525,0.0065523285889069515,0,0,0.5536679536679537,0.6550656344665096,470.0
124,0.5,0,1,0.05263157894736842,0.005228606289353222,1,1,0.6466826254826255,0.6704188152137327,46.0
125,0.5,0,0,0.10526315789473684,0.01074104884299428,1,1,0.6447333494208495,0.670337351060249,83.7
126,0.0,0,1,0.10526315789473684,0.009302855988900589,1,1,0.6465154826254826,0.6705862436889936,82.0
127,0.5,0,0,0.10526315789473684,0.008370648661664433,1,1,0.5942711872586873,0.6544405587344329,70.0
128,0.0,0,1,0.05263157894736842,0.001990637435307364,1,1,0.6284474324324324,0.6825390306294176,11.0
129,0.0,0,0,0.05263157894736842,0.005046445336124835,1,1,0.494209362934363,0.6715308650286098,48.0
130,0.5,0,1,0.15789473684210525,0.024667331787935638,1,1,0.5496505791505791,0.6588481992595085,240.0
131,0.5,0,1,0.05263157894736842,0.00650187534250315,1,1,0.5552927027027027,0.6550838370918882,330.0
132,0.5,0,1,0.10526315789473684,0.0077246273954073305,1,1,0.6471264478764479,0.6702945136317737,100.0
133,0.0,0,0,0.05263157894736842,0.0056415447181509225,1,1,0.49596138996139,0.6713998653651968,62.0
134,0.5,0,0,0.05263157894736842,0.004014865266617122,1,1,0.6308431081081081,0.6648764490070683,16.5
135,0.5,0,1,0.15789473684210525,0.013360191284007646,1,1,0.5563688513513514,0.6555460181756984,300.0
136,0.5,0,0,0.10526315789473684,0.007608636801008259,1,1,0.4952255598455599,0.6710885324806461,100.0
137,0.0,0,0,0.10526315789473684,0.006431286528668757,1,1,0.4665103378378379,0.6666821709861999,48.0
138,0.0,0,0,0.0,0.0020500940718936023,1,1,0.6464174324324324,0.6702287647256815,14.5
139,0.5,0,0,0.15789473684210525,0.017255969115997145,1,1,0.5860237741312742,0.6545752137327498,100.0
140,0.5,0,0,0.05263157894736842,0.004467378042936906,1,1,0.6465529633204634,0.6702791484348702,65.0
141,0.0,0,0,0.05263157894736842,0.004908870829934803,1,1,0.5847142857142857,0.6651608885897005,25.0
142,0.5,0,0,0.05263157894736842,0.005524033358673274,1,1,0.49591820463320463,0.6710795153147088,38.0
143,0.0,1,0,0.05263157894736842,0.005274164984243958,0,1,0.6244752895752896,0.6558042073375967,37.0
144,0.5,0,1,0.10526315789473684,0.007036854040737489,1,1,0.6303178185328187,0.6650149007068326,57.9
145,0.5,0,0,0.10526315789473684,0.00874866092883835,1,1,0.5545268243243243,0.6559348098283405,180.0
146,0.5,0,1,0.05263157894736842,0.00577220187406924,1,1,0.6089795366795367,0.6739107707842477,180.0
147,0.5,0,0,0.05263157894736842,0.0032594337205575866,1,1,0.47709148648648647,0.6688104442948501,20.0
148,0.0,0,0,0.05263157894736842,0.006809073242515758,1,1,0.6300971814671814,0.6650281252103668,85.0
149,0.5,0,0,0.10526315789473684,0.009050497230964513,1,1,0.4958485521235521,0.6711476270615954,150.0
150,0.5,0,1,0.05263157894736842,0.004555942122321311,1,1,0.578776833976834,0.6597522046449007,33.9
151,0.5,0,0,0.10526315789473684,0.00822568104713045,1,1,0.4975056081081081,0.6716585526758667,88.0
152,0.0,0,0,0.05263157894736842,0.0045187824232340865,1,1,0.585534305019305,0.6563969471558397,25.0
153,0.0,0,0,0.05263157894736842,0.006622885598845943,1,1,0.4952272007722008,0.6714717704476606,100.0
154,0.5,0,1,0.10526315789473684,0.009803488816918893,1,1,0.666839025096525,0.6680973678895994,99.0
155,0.5,0,0,0.10526315789473684,0.008261283274457918,1,1,0.4665103378378379,0.6666821709861999,67.0
156,0.5,0,0,0.10526315789473684,0.006194812721102482,1,1,0.5536679536679537,0.6550656344665096,210.0
157,0.5,0,0,0.0,0.003284036566379414,1,1,0.5537112837837838,0.6557373746213395,49.0
158,0.0,0,0,0.05263157894736842,0.0059285336323343365,1,1,0.4958485521235521,0.6711476270615954,75.0
159,0.0,0,0,0.10526315789473684,0.006028826382986248,1,1,0.6474044401544402,0.6703746213396162,55.0
160,0.5,0,0,0.15789473684210525,0.03511092192977883,1,1,0.5881301158301159,0.7072843150454391,1700.0
161,0.0,1,1,0.15789473684210525,0.013583137028930131,0,1,0.6460973841698842,0.6703455772467183,250.0
162,0.0,0,0,0.05263157894736842,0.0042662001043101295,1,1,0.6305867277992278,0.6651901783911139,30.0
163,0.5,1,1,0.15789473684210525,0.013261929918410706,0,1,0.4950337837837838,0.6710326489397509,250.0
164,0.0,0,0,0.05263157894736842,0.004517595346237668,1,1,0.49544956563706566,0.6711064321777178,55.0
165,0.5,1,0,0.15789473684210525,0.01243928706623366,0,1,0.5489948262548263,0.6586671457421742,160.0
166,0.5,0,0,0.05263157894736842,0.0045379883998184845,1,1,0.5646564961389962,0.6762297542914842,50.7
167,0.5,1,1,0.0,0.0013195136208267754,0,1,0.5551592664092664,0.6552379670144732,82.0
168,0.5,1,1,0.10526315789473684,0.007893343701339442,0,1,0.6232304054054054,0.6650398182430157,110.0
169,0.5,0,0,0.05263157894736842,0.0047965915501901836,1,1,0.55651638996139,0.655609311679569,150.0
170,0.5,0,0,0.05263157894736842,0.005021137563886257,1,1,0.6466560424710425,0.6703559474924268,60.0
171,0.5,0,0,0.15789473684210525,0.012549056143835065,1,1,0.4960934845559846,0.671715910467856,95.0
172,0.0,0,0,0.05263157894736842,0.00577723097393853,1,1,0.4972017374517374,0.6799377314035677,75.0
173,0.5,0,0,0.05263157894736842,0.006079437611400321,1,1,0.5542162162162162,0.6559961629081117,85.0
174,0.5,0,0,0.05263157894736842,0.006859374338882505,1,1,0.5552750868725869,0.6556700100976102,200.0
175,0.5,1,1,0.05263157894736842,0.0025011843810937733,0,0,0.55651638996139,0.655609311679569,110.0
176,0.5,0,0,0.05263157894736842,0.005273677087810882,1,1,0.5856294787644788,0.6563070582295524,40.0
177,0.0,0,0,0.0,0.002382247587643812,1,1,0.49634128378378384,0.6797467990575562,40.0
178,0.5,0,0,0.05263157894736842,0.004947874478083849,1,1,0.6461271621621621,0.6703686132615281,21.0
179,0.5,0,0,0.05263157894736842,0.005249260217470776,1,1,0.6444813610038611,0.6703895321440592,24.0
180,0.5,1,1,0.05263157894736842,0.00654155504074352,0,1,0.4947876447876448,0.6717805452709525,90.0
181,0.0,0,0,0.05263157894736842,0.010057383866680899,1,1,0.6429555984555985,0.6686657691013126,38.0
182,0.5,1,1,0.15789473684210525,0.022475305373121927,0,1,0.6460098841698843,0.6704029552339279,280.0
183,0.5,0,0,0.05263157894736842,0.005988096854022829,1,1,0.5664726930501931,0.6987913362504207,59.6
184,0.5,1,0,0.10526315789473684,0.009282576742399224,0,0,0.5887277992277993,0.7077916896667787,120.0
185,0.5,1,0,0.0,0.0022438041577341745,0,1,0.5561927702702704,0.6558144530461123,120.0
186,0.0,0,0,0.05263157894736842,0.0037623806241793333,1,1,0.6473616795366796,0.6705374284752608,31.0
187,0.5,0,0,0.05263157894736842,0.005323668258616402,1,1,0.5544407915057915,0.6560597340962638,72.0
188,0.5,0,1,0.10526315789473684,0.00711165489902224,1,1,0.4946505791505792,0.6713991921911814,79.5
189,0.5,0,0,0.05263157894736842,0.005827252065083334,1,1,0.5536679536679537,0.6550656344665096,89.0
190,0.5,0,0,0.10526315789473684,0.008496272069258121,1,1,0.5556129343629344,0.6552443621676202,410.0
191,0.0,1,0,0.10526315789473684,0.008409336430905497,0,1,0.6457123841698842,0.6705716863009087,68.6
192,0.0,0,0,0.05263157894736842,0.00660888998620414,1,1,0.5695605115830116,0.6553802255132951,33.0
193,0.5,0,0,0.0,0.0032585823053482518,1,1,0.5564222683397684,0.6560908010770784,50.0
194,0.0,0,0,0.0,0.002705348413396527,1,1,0.5597059555984556,0.6551224099629753,16.0
195,0.5,0,0,0.10526315789473684,0.009201551159227914,1,1,0.5646564961389962,0.6762297542914842,98.0
196,0.5,0,0,0.10526315789473684,0.007917772477365807,1,1,0.6473616795366796,0.6705374284752608,70.0
197,0.5,0,0,0.10526315789473684,0.007690348104367418,1,1,0.49521408301158304,0.6713762941770447,76.5
198,0.0,0,0,0.05263157894736842,0.0031055395896083557,1,1,0.4938089189189189,0.6714923493773141,26.0
199,0.0,0,0,0.15789473684210525,0.011064633127239827,1,1,0.5750000000000001,0.6550992931672837,110.0
200,0.5,0,0,0.10526315789473684,0.008834525337457386,1,1,0.763242972876448,0.11998340932346009,77.0
201,0.5,0,1,0.05263157894736842,0.005463751177571333,1,1,0.5563688513513514,0.6555460181756984,140.0
202,0.0,0,0,0.05263157894736842,0.0060276962190984225,1,1,0.4949902799227799,0.671011962302255,70.0
203,0.0,0,0,0.05263157894736842,0.006355920386990243,1,1,0.4964615926640926,0.6711678020868393,61.0
204,0.5,0,0,0.05263157894736842,0.0033896220558329486,1,1,0.5859230212355213,0.7069745775833052,17.3
205,0.0,0,0,0.05263157894736842,0.00401388830332733,1,1,0.6474711776061776,0.670423964994951,42.0
206,0.0,0,0,0.05263157894736842,0.0037624537444321537,1,1,0.5877106274131274,0.7069446886570178,25.0
207,0.5,0,1,0.05263157894736842,0.007539260715283579,1,0,0.49697653474903475,0.679875917199596,150.0
208,0.5,0,0,0.10526315789473684,0.009122080980437253,1,1,0.5661919208494208,0.6986877886233591,88.9
209,0.5,0,1,0.10526315789473684,0.0060064901018274915,1,1,0.6089795366795367,0.6739107707842477,110.0
210,0.5,0,0,0.10526315789473684,0.007010617645115633,1,1,0.6303178185328187,0.6650149007068326,41.0
211,0.0,0,0,0.05263157894736842,0.004266503420805334,1,1,0.5607773262548262,0.6548897542914843,24.0
212,0.5,0,0,0.05263157894736842,0.004565024691360872,1,1,0.49573076254826254,0.6798507943453381,48.2
213,0.0,1,0,0.05263157894736842,0.004568347631349064,0,1,0.6143671621621621,0.6893777044766072,33.0
214,0.5,0,0,0.10526315789473684,0.009302300984485527,1,1,0.4958485521235521,0.6711476270615954,250.0
215,0.5,0,1,0.10526315789473684,0.010409204434918898,1,1,0.6462045173745173,0.6704089330191854,160.0
216,0.5,0,1,0.05263157894736842,0.00411465452710653,1,1,0.5557915057915058,0.6555480646247054,140.0
217,0.5,0,0,0.05263157894736842,0.006238939792474198,1,1,0.5944302316602317,0.6543638000673173,36.0
218,0.5,0,1,0.10526315789473684,0.005092252725894249,1,0,0.5496505791505791,0.6588481992595085,79.0
219,0.5,0,0,0.15789473684210525,0.011579127351935963,1,1,0.6669671332046333,0.6681747627061595,160.0
220,0.5,0,0,0.05263157894736842,0.004517907109021547,1,1,0.6089795366795367,0.6739107707842477,69.0
221,1.0,1,0,0.05263157894736842,0.004509996148147885,0,0,0.6231165444015444,0.7185133355772466,30.1
222,0.5,0,0,0.10526315789473684,0.011242382998527724,1,1,0.6304697876447877,0.6653203298552676,190.0
223,0.5,0,0,0.10526315789473684,0.006783823769864382,1,1,0.6464083011583012,0.6703732749915853,81.0
224,0.5,0,1,0.05263157894736842,0.005525316236657738,1,1,0.5490877123552124,0.6583768865701783,70.0
225,0.5,0,1,0.0,0.0030676782245702377,1,1,0.4945521235521236,0.6797987209693706,30.0
226,0.0,0,0,0.05263157894736842,0.005526535521960137,1,1,0.5723178861003861,0.6716313160552002,25.0
227,0.5,0,1,0.21052631578947367,0.026147209718148764,1,1,0.6459742374517375,0.6703368495456076,400.0
228,0.5,0,0,0.10526315789473684,0.0074146477096406335,1,1,0.6458151930501931,0.670513524065971,79.0
229,0.5,0,1,0.15789473684210525,0.013986618600906544,1,1,0.646313194980695,0.6704569235947492,160.0
230,1.0,1,0,0.0,0.0014958965435670514,0,0,0.6089795366795367,0.6739107707842477,11.5
231,0.0,0,0,0.05263157894736842,0.005021137563886257,1,1,0.5415057915057915,0.6901716593739482,50.0
232,0.5,0,0,0.05263157894736842,0.0077040479281913635,1,1,0.5556129343629344,0.6552443621676202,230.0
233,0.5,1,1,0.05263157894736842,0.005000143484671665,0,0,0.5860166312741313,0.6560796869740827,21.5
234,0.5,0,0,0.10526315789473684,0.008278111221657948,1,0,0.644853223938224,0.6689210602490744,110.0
235,0.5,0,0,0.15789473684210525,0.011824932946182845,1,1,0.6666438127413128,0.6685211174688656,56.0
236,0.0,0,0,0.10526315789473684,0.0026745552014712914,1,1,0.6442598455598455,0.6701414843487041,45.0
237,0.5,1,1,0.05263157894736842,0.005524762194165722,0,1,0.5561631081081082,0.6556449478290137,110.0
238,0.5,0,0,0.10526315789473684,0.009900700648931315,1,1,0.6232304054054054,0.7188376640861662,88.6
239,0.5,0,1,0.10526315789473684,0.011046271235104647,1,1,0.6461060328185328,0.670426351396836,100.0
240,0.5,0,1,0.15789473684210525,0.012071882387798756,1,1,0.5857260135135135,0.6482311645910467,300.0
241,0.5,0,0,0.05263157894736842,0.008295971130979145,1,1,0.5491956563706564,0.6588410299562436,62.0
242,0.5,1,1,0.05263157894736842,0.0031680874233091616,0,0,0.5579396621621622,0.6551814809828341,45.9
243,0.0,0,0,0.05263157894736842,0.0051972300921320925,1,1,0.630143166023166,0.6827121070346683,37.0
244,0.5,0,0,0.05263157894736842,0.00484509035228828,1,1,0.5536679536679537,0.6550656344665096,90.0
245,1.0,1,1,0.05263157894736842,0.0030094065729237038,0,0,0.6089795366795367,0.6739107707842477,45.9
246,0.5,0,0,0.05263157894736842,0.0049448308014785215,1,1,0.55651638996139,0.655609311679569,130.0
247,0.5,0,0,0.10526315789473684,0.008546815756573027,1,1,0.5546207528957529,0.6553338606529787,420.0
248,0.5,0,1,0.0,0.0027347550721781573,1,0,0.5557915057915058,0.6555480646247054,58.5
249,0.5,0,0,0.05263157894736842,0.00600572017560146,1,1,0.5883204633204634,0.6553349040727027,17.0
250,0.5,1,1,0.10526315789473684,0.008433036028974666,0,1,0.5532291602316602,0.6550596129249411,220.0
251,0.5,0,1,0.10526315789473684,0.008545083277772373,1,1,0.6470058976833977,0.6705964220801076,48.0
252,0.5,0,0,0.05263157894736842,0.005398997031347349,1,1,0.6467405888030888,0.6704880309660046,48.0
253,0.5,1,1,0.0,0.0024314497151359587,0,0,0.5561978861003861,0.6556318781555032,64.1
254,0.0,0,0,0.05263157894736842,0.004668095977373507,1,1,0.4953612258687259,0.6708945607539548,52.0
255,0.5,0,0,0.10526315789473684,0.007227120630940373,1,1,0.5552596138996139,0.6553130360148098,600.0
256,0.5,0,0,0.21052631578947367,0.026676769500977485,1,1,0.49533474903474906,0.6711274318411308,470.0
